date,open,high,low,close,volume,daily_return,volatility_7,volatility_30,cum_return,ticker
1984-10-19,0.0959978,0.10262,0.0956921,0.0959978,387032462,0.0,0.03395237909081433,0.025201229141193937,0.963787853384429,AAPL
1984-10-22,0.0959978,0.0974956,0.0953768,0.0953768,136188449,-0.00646889824558472,0.03394203821603791,0.025205074624664377,0.9575532078305545,AAPL
1984-10-23,0.0974956,0.0984022,0.0974956,0.0974956,221256360,0.02221504600699542,0.024069056923533495,0.02531761176797492,0.9788252963966564,AAPL
1984-10-24,0.0984022,0.0996047,0.0984022,0.0984022,198208267,0.009298881180278773,0.017885345663890044,0.02476144591201728,0.9879272765241001,AAPL
1984-10-25,0.0984022,0.0984022,0.0948052,0.0948052,187707720,-0.03655406078319379,0.025667480633221138,0.023364332076606372,0.951814522808663,AAPL
1984-10-26,0.0948052,0.0948052,0.0920853,0.0923906,136294736,-0.02546906709758534,0.02392823925702739,0.02349880775876665,0.9275726948627929,AAPL
1984-10-29,0.0926865,0.0932972,0.0926865,0.0926865,60105810,0.003202706768870467,0.02022369078809598,0.022859604727004275,0.9305434382112494,AAPL
1984-10-30,0.0939084,0.0948052,0.0939084,0.0939084,88523813,0.013183149649625303,0.02133140252175842,0.022268977281311584,0.9428109316126652,AAPL
1984-10-31,0.0939084,0.0948052,0.0932972,0.0932972,71483650,-0.006508469955829321,0.021332498268097664,0.02203884950405335,0.9366746749902367,AAPL
1984-11-01,0.0939084,0.0948052,0.0939084,0.0939084,55825803,0.006551107643101961,0.018940584768025757,0.022079755547274555,0.9428109316126653,AAPL
1984-11-02,0.0939084,0.0941941,0.0926865,0.0932972,32857483,-0.006508469955829321,0.01783603009738231,0.022061687543274273,0.9366746749902368,AAPL
1984-11-05,0.0932972,0.0953768,0.0926865,0.0926865,125049852,-0.006545748425461739,0.012473106857193016,0.02203973287888443,0.9305434382112496,AAPL
1984-11-06,0.0984022,0.0990135,0.0984022,0.0984022,267405694,0.06166701731104296,0.02433454144039616,0.024625666914516606,0.9879272765241002,AAPL
1984-11-07,0.0984022,0.0990135,0.0966086,0.0966086,274795947,-0.01822723475694643,0.026481520606109112,0.02475888575263758,0.9699200941321047,AAPL
1984-11-08,0.0966086,0.0966086,0.0926865,0.0926865,104580361,-0.040597834975354186,0.031461476498103484,0.02586045103360081,0.9305434382112495,AAPL
1984-11-09,0.0926865,0.0932972,0.0863791,0.0872857,349070913,-0.058269543029459636,0.038207296255030374,0.02757896139176604,0.8763210972976178,AAPL
1984-11-12,0.0902817,0.0908731,0.0902817,0.0902817,134407301,0.03432406453749026,0.04138285985087797,0.02808431775280017,0.9063999991968255,AAPL
1984-11-13,0.0902817,0.0923906,0.0881925,0.0881925,150330987,-0.023140902309105926,0.041965355124656344,0.02835740203477416,0.885425085362438,AAPL
1984-11-14,0.0890794,0.0899665,0.0890794,0.0890794,123826930,0.01005641069251939,0.04247818402912284,0.028247464212398196,0.8943292836583018,AAPL
1984-11-15,0.0890794,0.0899665,0.0890794,0.0890794,126511907,0.0,0.0312994454639104,0.028125160119973153,0.8943292836583018,AAPL
1984-11-16,0.0890794,0.0902817,0.0866846,0.0872857,196719590,-0.020135968585329622,0.03135379192354279,0.028086061669231176,0.8763210972976179,AAPL
1984-11-19,0.0872857,0.0878871,0.0821514,0.0821514,276497281,-0.058821777221240046,0.03452944131967692,0.0299450347122153,0.8247743329381048,AAPL
1984-11-20,0.0848515,0.0851571,0.0848515,0.0848515,312411898,0.032867364402797694,0.0333473468981395,0.030655679639722915,0.8518824914888559,AAPL
1984-11-21,0.0866846,0.0872857,0.0866846,0.0866846,212111512,0.021603625156891848,0.031218089767655197,0.030518178802780765,0.8702862415127002,AAPL
1984-11-23,0.0878871,0.0902817,0.0878871,0.0890794,162692345,0.027626591113069754,0.03227982246597131,0.030926220110859406,0.8943292836583018,AAPL
1984-11-26,0.0899665,0.0899665,0.0899665,0.0899665,119440706,0.009958531377624924,0.032275713916754885,0.029798013836741227,0.9032354898915418,AAPL
1984-11-27,0.0923906,0.0932972,0.0923906,0.0923906,151208207,0.02694447377635001,0.0335950969360851,0.028400269099601628,0.927572694862793,AAPL
1984-11-28,0.0972099,0.0996047,0.0972099,0.0972099,487199957,0.05216223295443467,0.03538680519213685,0.029859733682942646,0.9759569578543988,AAPL
1984-11-29,0.0972099,0.0972099,0.0953768,0.0953768,207539176,-0.01885713286403956,0.021977319899458996,0.029261085151040835,0.9575532078305545,AAPL
1984-11-30,0.0953768,0.0959978,0.0923906,0.0926865,129010838,-0.028207069224381542,0.02810169251251206,0.029249495124460435,0.9305434382112495,AAPL
1984-12-03,0.0926865,0.0932972,0.0914741,0.0914741,116303790,-0.013080653601117764,0.029367906218072785,0.02933522267811352,0.9183713218352151,AAPL
1984-12-04,0.0932972,0.0953768,0.0932972,0.0932972,142860926,0.019930231617474092,0.028649350259018068,0.029566480327780965,0.9366746749902367,AAPL
1984-12-05,0.0977914,0.0977914,0.0977914,0.0977914,312013193,0.04817079183512485,0.03267013693889095,0.030609743227527256,0.9817950357764246,AAPL
1984-12-06,0.10262,0.103232,0.10262,0.10262,376531913,0.04937653004251907,0.03532274770096245,0.031853843081116946,1.0302726678560352,AAPL
1984-12-07,0.10262,0.106532,0.101714,0.102304,586888829,-0.0030793217696355457,0.031798865657121596,0.03103654501258931,1.0271001268012456,AAPL
1984-12-10,0.102304,0.102304,0.100227,0.100227,132307178,-0.02030223647169227,0.03200442327802824,0.03088705941321259,1.0062476971468217,AAPL
1984-12-11,0.100227,0.101714,0.0990135,0.0990135,146901641,-0.012107515938818758,0.029486473130021385,0.031012866189773548,0.9940645371152169,AAPL
1984-12-12,0.0990135,0.0990135,0.0956921,0.0956921,130632454,-0.03354492064213466,0.03294931373831879,0.03163375409316782,0.9607187211045266,AAPL
1984-12-13,0.0966086,0.0984022,0.0966086,0.0966086,79325807,0.009577593134647566,0.03249728152225912,0.03163649504110691,0.9699200941321047,AAPL
1984-12-14,0.0966086,0.0999102,0.0966086,0.0990135,114097358,0.02489322896719348,0.028318467451072905,0.03191060430497477,0.994064537115217,AAPL
1984-12-17,0.101417,0.102304,0.101417,0.101417,148629630,0.024274467623101703,0.02228245608557919,0.03211327825794417,1.018194924536694,AAPL
1984-12-18,0.10744,0.107734,0.10744,0.10744,404178905,0.05938846544464926,0.03194455156831113,0.03363742459066519,1.0786639586284585,AAPL
1984-12-19,0.10744,0.107734,0.103232,0.103232,376797728,-0.039166046165301505,0.03529616920568162,0.03285838200283081,1.0364169562279695,AAPL
1984-12-20,0.103232,0.105014,0.10262,0.10262,165962191,-0.0059283942963422875,0.034878837619926016,0.03267195144368619,1.0302726678560352,AAPL
1984-12-21,0.10262,0.103232,0.100227,0.101417,147034569,-0.011722861040732946,0.03161511288664224,0.031770485250850786,1.0181949245366937,AAPL
1984-12-24,0.103232,0.103526,0.103232,0.103232,80149941,0.01789640790005631,0.031806760286972144,0.029636311784648074,1.0364169562279695,AAPL
1984-12-26,0.103526,0.10472,0.103526,0.103526,79724620,0.0028479541227526273,0.031165254263089866,0.02915338907319625,1.0393686241713496,AAPL
1984-12-27,0.104127,0.10472,0.104127,0.104127,117207627,0.005805304947549272,0.030206202565750424,0.02866542716224649,1.045402475987579,AAPL
1984-12-28,0.104127,0.108327,0.103526,0.107734,196214457,0.0346403910609161,0.023330485948480067,0.029134495308096607,1.0816156265718389,AAPL
1984-12-31,0.109243,0.109845,0.109243,0.109243,246564036,0.014006720255444138,0.015587069734107279,0.02913454347035809,1.0967655140771475,AAPL
1985-01-02,0.109243,0.109243,0.10472,0.10472,208044170,-0.04140311049678247,0.02429092119337081,0.03006728075669747,1.051356010308751,AAPL
1985-01-03,0.106532,0.109243,0.106532,0.106532,197729684,0.017303284950343834,0.02380082087750669,0.027461573843724815,1.0695479229393798,AAPL
1985-01-04,0.106532,0.107124,0.105014,0.106532,162905027,0.0,0.02343114208656371,0.02713278427493279,1.0695479229393798,AAPL
1985-01-07,0.106532,0.107124,0.105932,0.105932,202833850,-0.0056321105395562565,0.023762323339571925,0.027116415154722816,1.0635241108100324,AAPL
1985-01-08,0.105932,0.107124,0.105014,0.105014,167477405,-0.008665936638598382,0.02415774051999057,0.026976392288733646,1.054307678252131,AAPL
1985-01-09,0.107734,0.109243,0.107734,0.107734,197862703,0.025901308396975686,0.022312853354731228,0.027216102625137364,1.0816156265718389,AAPL
1985-01-10,0.112544,0.112849,0.112544,0.112544,328814104,0.044647000946776316,0.027799905450148883,0.02786158198064722,1.1299065204754397,AAPL
1985-01-11,0.112544,0.113482,0.110447,0.111647,243347431,-0.007970216093261429,0.0204919751858222,0.026634308413515325,1.1209009213420653,AAPL
1985-01-14,0.114644,0.115844,0.114644,0.114644,320945240,0.026843533637267436,0.021404553615866007,0.02653146120452779,1.1509898629281552,AAPL
1985-01-15,0.114644,0.116762,0.112544,0.112544,314458860,-0.018317574404242642,0.023908491799231924,0.026144102237968075,1.1299065204754397,AAPL
1985-01-16,0.113482,0.115273,0.113482,0.113482,225350235,0.008334518055160611,0.02314047801135998,0.02587296844216955,1.139323746770986,AAPL
1985-01-17,0.113482,0.115273,0.105321,0.105321,649785894,-0.0719144886413704,0.03876625704471611,0.02953080249318591,1.0573898621249804,AAPL
1985-01-18,0.105321,0.109845,0.105014,0.10744,418534176,0.020119444365321204,0.038206683883083334,0.02852645226995645,1.0786639586284585,AAPL
1985-01-21,0.109845,0.110447,0.109845,0.109845,386208347,0.022384586746090784,0.03465664616999165,0.02743560734898215,1.1028094055802589,AAPL
1985-01-22,0.112849,0.113482,0.112849,0.112849,504186951,0.02734762620055542,0.036331207079194426,0.027777281568178325,1.1329686249745246,AAPL
1985-01-23,0.112849,0.113482,0.111038,0.111038,510912665,-0.016047993336228084,0.03506002378515584,0.027661395644291646,1.114786752030778,AAPL
1985-01-24,0.111038,0.111038,0.108938,0.108938,471223042,-0.018912444388407668,0.035101170822176515,0.027823705468151425,1.0937034095780622,AAPL
1985-01-25,0.108938,0.111038,0.106532,0.111038,377940821,0.019277019956305486,0.035979809925913646,0.02705498185377427,1.114786752030778,AAPL
1985-01-28,0.113482,0.114644,0.113482,0.113482,489167070,0.022010482897746764,0.019561908872515712,0.02721707734307742,1.139323746770986,AAPL
1985-01-29,0.113482,0.114375,0.112228,0.112228,265518286,-0.011050210606087352,0.020627452290177813,0.027135933372972175,1.1267339794206501,AAPL
1985-01-30,0.112228,0.114375,0.112228,0.112228,584416625,0.0,0.01944290546045017,0.026888072881832703,1.1267339794206501,AAPL
1985-01-31,0.112228,0.112544,0.108938,0.108938,327830515,-0.0293153223794419,0.019524608502336255,0.025392546176385953,1.0937034095780622,AAPL
1985-02-01,0.108938,0.109243,0.106532,0.10744,163463335,-0.013750940902164555,0.019323552124127088,0.02441927504008449,1.0786639586284583,AAPL
1985-02-04,0.109845,0.110159,0.109845,0.109845,258739329,0.022384586746090784,0.0204722331462896,0.02466321069698008,1.1028094055802586,AAPL
1985-02-05,0.110447,0.112544,0.110447,0.110447,225536301,0.005480449724611924,0.019076952419434044,0.02451904638579071,1.1088532970833704,AAPL
1985-02-06,0.112544,0.112544,0.112544,0.112544,230746675,0.018986482204134125,0.01850511315209773,0.024542462566775294,1.1299065204754393,AAPL
1985-02-07,0.112544,0.114053,0.112228,0.112228,291331022,-0.002807790730736559,0.018017654578840275,0.02456679581314957,1.1267339794206495,AAPL
1985-02-08,0.112228,0.112544,0.110447,0.112228,156684451,0.0,0.018017654578840275,0.02456671497301442,1.1267339794206495,AAPL
1985-02-11,0.114375,0.115273,0.114375,0.114375,411755265,0.019130698221477838,0.013574441822374333,0.024030812904757615,1.1482891871568308,AAPL
1985-02-12,0.114375,0.114644,0.111647,0.111647,268814630,-0.023851366120218653,0.01639840486444905,0.024385128466152144,1.1209009213420649,AAPL
1985-02-13,0.111647,0.111647,0.106532,0.106532,625461830,-0.04581403889043145,0.023498542234865864,0.02466145432363953,1.0695479229393792,AAPL
1985-02-14,0.106532,0.10744,0.103526,0.103526,506552800,-0.0282168738031765,0.024627293590396355,0.02501334693250419,1.0393686241713491,AAPL
1985-02-15,0.103526,0.105321,0.10262,0.105014,206050426,0.014373200935030805,0.02380338737117562,0.02516337576580625,1.0543076782521303,AAPL
1985-02-19,0.10472,0.10472,0.103526,0.103526,177818478,-0.014169539299521916,0.023650079794261952,0.02527532686949631,1.0393686241713491,AAPL
1985-02-20,0.103526,0.104127,0.0990135,0.0990135,261052179,-0.043588084152773265,0.025840040633339983,0.02644380379839527,0.9940645371152161,AAPL
1985-02-21,0.100827,0.101417,0.100827,0.100827,365792067,0.018315684224878392,0.025648883185841895,0.026206807892957134,1.0122715092761683,AAPL
