date,open,high,low,close,volume,daily_return,volatility_7,volatility_30,cum_return,ticker
2004-10-01,3.25819,3.34388,3.21086,3.30253,303897680,0.022993526004398523,0.03098071238095307,0.026762718197121595,1.3213079729859485,GOOGL
2004-10-04,3.36903,3.40939,3.33864,3.3643,261661121,0.018703842205824106,0.030949094440207676,0.02338789420014712,1.346021508817975,GOOGL
2004-10-05,3.35434,3.45075,3.29405,3.44675,300850674,0.02450732693279445,0.029018400361820535,0.023587202054932213,1.3790088979931503,GOOGL
2004-10-06,3.42633,3.44875,3.38772,3.41462,268867150,-0.009321824907521536,0.028301749857200152,0.021933097081864215,1.366154018500144,GOOGL
2004-10-07,3.41064,3.48437,3.40142,3.45872,283608395,0.012915053505221596,0.017144700638302226,0.02194188989390849,1.3837979707454469,GOOGL
2004-10-08,3.45547,3.47939,3.41313,3.43081,222415365,-0.008069459221908604,0.016134563318368742,0.022099481610857005,1.3726314694491566,GOOGL
2004-10-11,3.41263,3.45896,3.33416,3.36928,210412009,-0.017934540239768593,0.01753861039750591,0.022164031903986428,1.348013955125948,GOOGL
2004-10-12,3.34886,3.42783,3.32296,3.42259,234390620,0.01582237154525612,0.016581341244256653,0.020307972226130212,1.369342732772141,GOOGL
2004-10-13,3.57006,3.57579,3.48935,3.50978,397154525,0.025474859682287354,0.017660600947426986,0.020455156248813392,1.4042265467464712,GOOGL
2004-10-14,3.51251,3.54665,3.45148,3.53718,209809834,0.00780675711867973,0.01580575112647027,0.01957924015162614,1.4151890023365232,GOOGL
2004-10-15,3.61016,3.62437,3.53593,3.58974,265117606,0.014859294692382008,0.015082439729593715,0.019586589355116726,1.4362177127676596,GOOGL
2004-10-18,3.56707,3.71652,3.5175,3.71553,282026682,0.03504153504153518,0.01841390013007769,0.019354535012104986,1.4865449860768811,GOOGL
2004-10-19,3.74891,3.79624,3.67044,3.68514,363874316,-0.008179183050601169,0.01843230860280701,0.01975176850944535,1.474386262522805,GOOGL
2004-10-20,3.68738,3.7113,3.47739,3.49956,456557087,-0.050359009427050294,0.028219268412125742,0.022863716726212003,1.4001376308293056,GOOGL
2004-10-21,3.59696,3.73969,3.52771,3.72102,585695536,0.0632822411960361,0.035734563798507764,0.024674656531634323,1.4887414780910924,GOOGL
2004-10-22,4.2481,4.48799,4.08719,4.29518,1481025474,0.15430177746961848,0.06482610382849134,0.03563899103619165,1.718456934353295,GOOGL
2004-10-25,4.39406,4.8432,4.29816,4.66808,1315318941,0.08681824743084099,0.06696520052195336,0.03784271585216794,1.8676503536792237,GOOGL
2004-10-26,4.64167,4.79861,4.48374,4.52858,895518619,-0.029883806618566933,0.07196441501078735,0.038725034230676594,1.8118378516787756,GOOGL
2004-10-27,4.55149,4.72089,4.52783,4.63246,536196746,0.022938757844622515,0.07213255355687256,0.03866496274850371,1.853399161412156,GOOGL
2004-10-28,4.65014,4.8422,4.62324,4.81504,596024846,0.03941318435561225,0.0696811522090443,0.03886695599476224,1.9264475242454306,GOOGL
2004-10-29,4.95429,4.98094,4.74779,4.74879,849568648,-0.01375897188808406,0.06271442893155132,0.03922780547178894,1.8999415869154685,GOOGL
2004-11-01,4.82127,4.9239,4.76448,4.88304,490768659,0.028270359396814992,0.0625170124915954,0.03928115298168858,1.9536536184105238,GOOGL
2004-11-02,4.95155,4.96301,4.81604,4.85416,455497259,-0.0059143484386775524,0.039151900323612404,0.039120264273987286,1.9420990301827608,GOOGL
2004-11-03,4.9366,5.02179,4.75152,4.77445,557561917,-0.016420966758409317,0.02639133500159427,0.03954707508097138,1.9102078865665906,GOOGL
2004-11-04,4.69398,4.7428,4.5672,4.60083,578473450,-0.03636439799348612,0.027832757539469892,0.04071409351211282,1.8407443267291872,GOOGL
